Date,spy_ret_5d,spy_ret_20d,vix,vix_5d_change,breadth
2017-09-07,0.003495927404650656,-0.0015371550715628235,11.550000190734863,0.029411757206084577,0.69
2017-09-08,-0.0036768319647501047,0.011568744973358136,12.119999885559082,0.14447589338299527,0.64
2017-09-11,0.005527857937785541,0.020850447118234694,10.729999542236328,0.05922995271639486,0.78
2017-09-12,0.016215598941307086,0.01423705670922959,10.579999923706055,-0.13491411940221232,0.84
2017-09-13,0.013244303779472055,0.014847337289005447,10.5,-0.09716251963211953,0.8
2017-09-14,0.013043382915222779,0.012756310599759457,10.4399995803833,-0.09610394736114192,0.82
2017-09-15,0.015600154225288376,0.030181128148923264,10.170000076293945,-0.16089107489089594,0.82
2017-09-18,0.007019240930262738,0.03398812045154975,10.149999618530273,-0.0540540492497702,0.82
2017-09-19,0.0046413321466936,0.03421404167697184,10.180000305175781,-0.037807147581732536,0.81
2017-09-20,0.004520852591389124,0.023879334536663688,9.779999732971191,-0.06857145400274367,0.8
2017-09-21,0.0021499108207383433,0.024810522926516976,9.670000076293945,-0.07375474473544807,0.75
2017-09-22,0.0010033562363735982,0.027410697804219675,9.59000015258789,-0.057030473879545185,0.72
2017-09-25,-0.0031635232774104294,0.02292012596172066,10.210000038146973,0.005911371612976168,0.63
2017-09-26,-0.003560504559026678,0.02349479014223199,10.170000076293945,-0.000982340725152242,0.59
2017-09-27,-3.975000305767029e-05,0.026305610801862445,9.869999885559082,0.009202469841024019,0.62
2017-09-28,0.0038494550559660112,0.022692187095259664,9.550000190734863,-0.01240950202816049,0.6
2017-09-29,0.007175988173545589,0.020149648832099354,9.510000228881836,-0.00834201485225905,0.64
2017-10-02,0.013618446022938047,0.02312878309474642,9.449999809265137,-0.07443684877985268,0.69
2017-10-03,0.015175802324366217,0.03273545993606164,9.510000228881836,-0.06489673967166976,0.7
2017-10-04,0.012437519823669696,0.030443289175280164,9.630000114440918,-0.02431608651478412,0.73
2017-10-05,0.01721575772038797,0.036674469323814574,9.1899995803833,-0.037696398236811035,0.79
2017-10-06,0.012498490378471283,0.036711794466756986,9.649999618530273,0.014721281417350518,0.79
2017-10-09,0.006459783173434319,0.024077020903134905,10.329999923706055,0.09312170711137302,0.78
2017-10-10,0.006960315275892137,0.023329720009417354,10.079999923706055,0.05993687498483258,0.82
2017-10-11,0.007346963262506723,0.024445846172618912,9.850000381469727,0.02284530263908313,0.82
2017-10-12,-7.874634723403773e-05,0.02324624243938489,9.90999984741211,0.07834606092536722,0.86
2017-10-13,0.0022800308239672162,0.023114780940862056,9.609999656677246,-0.004145073931010157,0.82
2017-10-16,0.005276865929627617,0.022305132018173524,9.90999984741211,-0.04065828454946041,0.81
2017-10-17,0.003338373482196788,0.02200252364325328,10.3100004196167,0.022817509687647064,0.78
2017-10-18,0.0027450765279091183,0.02263484702086238,10.069999694824219,0.022334954805521168,0.77
2017-10-19,0.004516260763473889,0.025662406589135545,10.050000190734863,0.0141271791602815,0.77
2017-10-20,0.00847250778473807,0.030748920529515278,9.970000267028809,0.03746104299820918,0.81
2017-10-23,0.0032120557871766486,0.02884360382324247,11.069999694824219,0.11705346773693748,0.79
2017-10-24,0.004266777133388633,0.030030609321826995,11.15999984741211,0.08244417004854121,0.75
2017-10-25,-0.0016816790287891292,0.020955686436175958,11.229999542236328,0.11519363282685369,0.69
2017-10-26,-0.0006646886788856943,0.0210501736457811,11.300000190734863,0.12437810709221475,0.7
2017-10-27,0.002333322834743523,0.025792912712541805,9.800000190734863,-0.017051160656047615,0.7
2017-10-30,0.0024988310901323807,0.017556965596124297,10.5,-0.051490488756808395,0.64
2017-10-31,0.0022994466196699648,0.01696583720847933,10.180000305175781,-0.08781358025408759,0.65
2017-11-01,0.008617373622302082,0.017103399345923753,10.199999809265137,-0.09171859082427691,0.66
2017-11-02,0.007706856251600502,0.011505428175415666,9.930000305175781,-0.1212389258791674,0.67
2017-11-03,0.002871647853317283,0.016039666729516844,9.140000343322754,-0.0673469218945616,0.66
2017-11-06,0.008179266498855364,0.01929540787097772,9.399999618530273,-0.10476194109235493,0.63
2017-11-07,0.005911162205323839,0.015906259373499543,9.890000343322754,-0.028487225261239257,0.59
2017-11-08,0.006291682132613552,0.016037897524184164,9.779999732971191,-0.04117647883801323,0.63
2017-11-09,0.0022517320081363312,0.013862905324832475,10.5,0.057401780192002594,0.54
2017-11-10,-0.0013930176185329435,0.012316193447971857,11.289999961853027,0.2352297087276327,0.56
2017-11-13,-0.002009094261477107,0.011907845283574359,11.5,0.22340430496720276,0.62
2017-11-14,-0.003634162823473619,0.00884638459560616,11.59000015258789,0.17189077353398607,0.56
2017-11-15,-0.010304393608708717,0.0028154379860896306,13.130000114440918,0.34253583567859547,0.47
2017-11-16,0.0017428577698017644,0.011063696863374606,11.760000228881836,0.12000002179827018,0.61
2017-11-17,-0.0008913259668880125,0.0029166704403014165,11.430000305175781,0.012400384747191406,0.48
2017-11-20,-0.00011623964740636872,0.008550700358682883,10.649999618530273,-0.07391307664954139,0.53
2017-11-21,0.008768947159297324,0.01336908519358615,9.729999542236328,-0.160483225700066,0.65
2017-11-22,0.0129464627862379,0.01750947508127987,9.880000114440918,-0.24752475031782484,0.62
2017-11-24,0.0067282928497289785,0.018543443801649406,9.670000076293945,-0.17772109795159519,0.61
2017-11-27,0.009191314225578395,0.009778653111048419,9.869999885559082,-0.13648297270038512,0.64
2017-11-28,0.017692748816747317,0.02383634049025929,10.029999732971191,-0.05821595378091138,0.74
2017-11-29,0.010461810711426933,0.02162159641723016,10.699999809265137,0.09969170736526722,0.66
2017-11-30,0.0202110189948137,0.029205331533659562,11.279999732971191,0.14170036460667546,0.73
2017-12-01,0.015747202716526854,0.026670253822776768,11.430000305175781,0.18200622699026492,0.74
2017-12-04,0.015025128245536923,0.02201583728844203,11.680000305175781,0.18338403653529256,0.59
2017-12-05,0.0012174839339651466,0.01676644109699077,11.329999923706055,0.12961118896757573,0.58
2017-12-06,0.0020178079072008526,0.017667435271681242,11.020000457763672,0.029906603196520276,0.57
2017-12-07,-0.0035472861100637187,0.01914232619241174,10.15999984741211,-0.09929077234685979,0.61
2017-12-08,0.003970602807249701,0.02843100260799325,9.579999923706055,-0.16185479720696083,0.71
2017-12-11,0.008215492654562562,0.03184958554487172,9.34000015258789,-0.20034247358289548,0.74
2017-12-12,0.013640208758816774,0.032710159668071226,9.920000076293945,-0.12444835453722558,0.74
2017-12-13,0.013333358858587996,0.034997710587053144,10.180000305175781,-0.07622505605216234,0.75
2017-12-14,0.006021524000186185,0.035953993882665625,10.489999771118164,0.03248030793918866,0.67
2017-12-15,0.00889703484313098,0.035775779207388725,9.420000076293945,-0.01670144558312403,0.78
2017-12-18,0.01224451896145795,0.045415893692694054,9.529999732971191,0.02034256716052152,0.8
2017-12-19,0.0065809872054019,0.039627257921630354,10.029999732971191,0.0110886749829886,0.78
2017-12-20,0.006166885173815029,0.03232799300170952,9.720000267028809,-0.045186642864155524,0.75
2017-12-21,0.012375408474954774,0.03536996894528577,9.619999885559082,-0.08293612054734545,0.7
2017-12-22,0.0037521340469170994,0.03271374824538853,9.899999618530273,0.05095536500517439,0.65
2017-12-26,-0.003765944426598833,0.031993538641939434,10.25,0.07555092205698655,0.62
2017-12-27,0.0005616335739231371,0.02212691276761003,10.470000267028809,0.04386844922948718,0.67
2017-12-28,0.003145346541371552,0.02485320207692987,10.180000305175781,0.04732510550512403,0.73
2017-12-29,-0.002691116434043961,0.012127538892805045,11.039999961853027,0.14760915729589108,0.57
2018-01-02,0.004710007238508895,0.021492192840916413,9.770000457763672,-0.013131228866239186,0.65
2018-01-03,0.012275880177988086,0.029198330757048696,9.149999618530273,-0.10731711038729042,0.76
2018-01-04,0.016047663227117814,0.03726680556806383,9.220000267028809,-0.11938872665900391,0.79
2018-01-05,0.020719110234994176,0.04398069604200994,9.220000267028809,-0.09430255494775219,0.85
2018-01-08,0.026456026025710955,0.04260282191157194,9.520000457763672,-0.13768111497658275,0.88
2018-01-09,0.021468412086524058,0.03929537903045244,10.079999923706055,0.03172972890661874,0.85
2018-01-10,0.013495330223643576,0.03458805155816336,9.819999694824219,0.07322405510674379,0.82
2018-01-11,0.01660502735178948,0.04030073011490809,9.880000114440918,0.07158349547692566,0.79
2018-01-12,0.016458175159676403,0.04720001954349651,10.15999984741211,0.10195222919296287,0.84
2018-01-16,0.011134939942760269,0.04790217362935345,11.65999984741211,0.2247898410449385,0.82
2018-01-17,0.018467301509413003,0.049154000454493474,11.90999984741211,0.1815476128528808,0.85
2018-01-18,0.018313069118029768,0.040790554377059474,12.220000267028809,0.24439925120054196,0.86
2018-01-19,0.015536474210285478,0.04955621952722078,11.270000457763672,0.1406882922289734,0.88
2018-01-22,0.01716357656181411,0.058645174026430213,11.029999732971191,0.08562991128200492,0.91
2018-01-23,0.022818396215373404,0.058711631722428326,11.100000381469727,-0.048027399079827005,0.9
2018-01-24,0.012767466691333773,0.0585771159712527,11.470000267028809,-0.03694370999332186,0.87
2018-01-25,0.014903179409768041,0.06029465347774976,11.579999923706055,-0.052373185706841574,0.86
2018-01-26,0.022003170985024578,0.07204768651028348,11.079999923706055,-0.016858964182803526,0.87
2018-01-29,0.007039587504378941,0.06275486701977107,13.84000015258789,0.25475979035765217,0.82
2018-01-30,-0.005400744401199642,0.05583517619922973,14.789999961853027,0.3324323832045415,0.7
2018-01-31,-0.004520319489067615,0.04885190911917192,13.539999961853027,0.18047076256611394,0.68
2018-02-01,-0.006071853583219933,0.04107656837725182,13.470000267028809,0.16321246595637962,0.67
2018-02-02,-0.03883703251058179,0.014137990715560322,17.309999465942383,0.5622743307883082,0.36
2018-02-05,-0.07288909899289553,-0.03470836155350554,37.31999969482422,1.6965317401276105,0.08
2018-02-06,-0.04482566603413818,-0.017486735297741363,29.979999542236328,1.0270452751563197,0.1
2018-02-07,-0.050478521675992094,-0.02502377606030648,27.729999542236328,1.0480058803812078,0.11
2018-02-08,-0.08505553581881942,-0.06015625862300045,33.459999084472656,1.4840384870944927,0.0
2018-02-09,-0.050644273730533595,-0.05294811376132891,29.059999465942383,0.6787984033805579,0.06
2018-02-12,0.0053421607727581755,-0.04526481729636733,25.610000610351562,-0.3137727540254154,0.1
2018-02-13,-0.011630038865512504,-0.03960731759218761,24.969999313354492,-0.16711141779117322,0.12
2018-02-14,0.007173078767644281,-0.035835707503548586,19.260000228881836,-0.3054453463099991,0.24
2018-02-15,0.059775630916414135,-0.021888725396288944,19.1299991607666,-0.42827257369400196,0.38
2018-02-16,0.04439761745661097,-0.02603327530445121,19.459999084472656,-0.3303510171333862,0.43
2018-02-20,0.02283882784479463,-0.03993788444564483,20.600000381469727,-0.19562671259198616,0.34
2018-02-21,0.015225738117304433,-0.046736572701786216,20.020000457763672,-0.19823784508249687,0.31
2018-02-22,0.003004468191686538,-0.04513017523739937,18.719999313354492,-0.028037430379547534,0.34
2018-02-23,0.006152958853987256,-0.030321736105601738,16.489999771118164,-0.13800311058365167,0.67
2018-02-26,0.01753884972072961,-0.030287763434447168,15.800000190734863,-0.18807806094184998,0.78
2018-02-27,0.011164303989368296,-0.03600558219677874,18.59000015258789,-0.09757282483790086,0.7
2018-02-28,0.00592443550190036,-0.03588207050059755,19.850000381469727,-0.008491512108233734,0.56
2018-03-01,-0.009985001238494329,-0.050371929345107924,22.469999313354492,0.20032052016822566,0.3
