Date,spy_20d_ret,spy_20d_vol,vix,breadth,regime,regime_num
2017-10-02,0.2897188333892241,0.0553111849578094,9.449999809265137,0.6666666666666666,BULL,0
2017-10-03,0.4071769203814019,0.0457606958490453,9.510000228881836,0.7647058823529411,BULL,0
2017-10-04,0.379111220491047,0.0452804383527807,9.630000114440918,0.7843137254901961,BULL,0
2017-10-05,0.4552953039259629,0.0474360178000906,9.1899995803833,0.8235294117647058,BULL,0
2017-10-06,0.4557510360568616,0.0474060301888851,9.649999618530272,0.8431372549019608,BULL,0
2017-10-09,0.3005568278648602,0.0355657575680487,10.329999923706056,0.8235294117647058,BULL,0
2017-10-10,0.2913321204068604,0.0350625666091254,10.079999923706056,0.8431372549019608,BULL,0
2017-10-11,0.3050786717302518,0.0349973659649236,9.850000381469728,0.8627450980392157,BULL,0
2017-10-12,0.2903324984676333,0.0359107573046138,9.90999984741211,0.8627450980392157,BULL,0
2017-10-13,0.2887054706825013,0.0359044202005181,9.609999656677246,0.8627450980392157,BULL,0
2017-10-16,0.2787114329997072,0.0357268763899012,9.90999984741211,0.8235294117647058,BULL,0
2017-10-17,0.2749823534455191,0.0357538308704726,10.3100004196167,0.8431372549019608,BULL,0
2017-10-18,0.2827757265433916,0.0356533375418946,10.06999969482422,0.8627450980392157,BULL,0
2017-10-19,0.3199856117423507,0.0329126130936832,10.050000190734863,0.8235294117647058,BULL,0
2017-10-20,0.3824821349853446,0.0353910254577763,9.970000267028809,0.8431372549019608,BULL,0
2017-10-23,0.3592362706418662,0.0383372376039327,11.06999969482422,0.803921568627451,BULL,0
2017-10-24,0.373784596050592,0.0382274276590717,11.15999984741211,0.8431372549019608,BULL,0
2017-10-25,0.2623463586771418,0.0433743848990995,11.229999542236328,0.803921568627451,BULL,0
2017-10-26,0.2635137470446648,0.043380137784489,11.300000190734863,0.7843137254901961,BULL,0
2017-10-27,0.3222442411997919,0.0496074474775011,9.800000190734863,0.8431372549019608,BULL,0
2017-10-30,0.2206408446576918,0.0512412995548971,10.5,0.8235294117647058,BULL,0
2017-10-31,0.2133071469794917,0.0510922181581316,10.18000030517578,0.8235294117647058,BULL,0
2017-11-01,0.2150110351581906,0.0511064036882834,10.199999809265137,0.8431372549019608,BULL,0
2017-11-02,0.1452560599655734,0.0474684645297679,9.93000030517578,0.8235294117647058,BULL,0
2017-11-03,0.2016698813656121,0.0479807158367142,9.140000343322754,0.803921568627451,BULL,0
2017-11-06,0.2419719687982333,0.0471494638193624,9.399999618530272,0.803921568627451,BULL,0
2017-11-07,0.1999707898254499,0.0470605372478317,9.890000343322754,0.8235294117647058,BULL,0
2017-11-08,0.2016068857334498,0.0470912365569359,9.779999732971191,0.8235294117647058,BULL,0
2017-11-09,0.1746721745415917,0.0490410049922687,10.5,0.8235294117647058,BULL,0
