ticker,price,ma20,ma50,ma200,rsi,volatility,momentum_12m,regime
UNP,228.8003692626953,223.72302322387696,228.40606567382812,229.8326728820801,57.64125003907871,0.1840668107475134,0.015415362691272527,RANGE
AXP,309.26885986328125,297.29832611083987,294.28899841308595,255.0692854309082,59.91161399768928,0.2912535426021196,0.7459961150589662,BULL
LOW,254.78941345214844,243.69786071777344,254.8514602661133,239.0728450012207,74.88240814799246,0.19087040635346852,0.22003682056597462,OVERBOUGHT
PGR,228.86361694335938,223.29640579223633,231.6240786743164,213.86653358459472,59.151833511342545,0.1726693068424379,0.47127359755129183,BULL
LIN,430.207275390625,416.03707427978514,432.9396044921875,440.9081370544434,62.10613375209226,0.16040023339324738,0.08498532113707014,TRANSITIONAL
SWKS,89.85983276367188,86.6954559326172,84.75760955810547,93.001957321167,61.27448223324239,0.22173787144839402,-0.03893838670747618,TRANSITIONAL
OMC,82.28910064697266,82.63998374938964,90.52773590087891,90.78715255737305,40.535536638563705,0.1968373933646456,0.0038147726790465075,TRANSITIONAL
BALL,53.46057891845703,53.80867729187012,56.99967254638672,62.01782880783081,36.42858683765852,0.21987143231722148,0.006211436101660528,BEAR
BWA,31.810184478759766,31.38608236312866,32.77225582122803,33.08242169380188,50.28573387034073,0.23956723004821326,0.00019053021073278664,RANGE
GS,613.421142578125,566.7070404052735,573.4996533203125,487.4277836608887,70.56387322370249,0.3329913399331175,0.6997262843701517,OVERBOUGHT
PAYX,141.84202575683594,136.2508460998535,138.2205435180664,125.96938785552979,57.88340926311919,0.23441527354843653,0.25503681635780917,BULL
FANG,175.2056427001953,162.33313064575196,166.80978759765625,180.86788047790526,88.81878598390912,0.2145865119867498,0.25653333420879276,TRANSITIONAL
CE,72.43167114257812,68.17763900756836,71.94067398071289,121.7968709564209,62.04736755161148,0.3104727019305166,-0.4814218331314466,TRANSITIONAL
ETN,342.82073974609375,336.39605407714845,351.45282470703125,323.00793075561523,57.29617692586594,0.21423646514357214,0.47753207010285337,BULL
ES,55.2225227355957,54.23058242797852,56.452322998046874,57.87691740036011,54.42400417779325,0.1975656214219007,0.1077906795843393,RANGE
IR,91.78900146484375,90.7005771636963,97.86920806884766,94.45642425537109,48.603373699972394,0.26532045582741814,0.18732543748139086,TRANSITIONAL
PNC,191.5613555908203,185.89126586914062,192.92794219970702,167.9434834289551,57.97637524961651,0.2578401633532855,0.38328836842102354,BULL
STT,94.79224395751953,94.41082572937012,94.03781478881837,81.0839436340332,46.58669925562249,0.31533388990779176,0.35340402990501585,RANGE
NXPI,211.38819885253906,206.91622619628907,214.38356506347657,237.10853736877442,50.424859248629026,0.2712841754158674,0.06587560675923432,RANGE
VRTX,422.0,410.4959991455078,447.46100158691405,457.29025115966795,58.558295689436484,0.48493866408369973,-0.02711178877918996,TRANSITIONAL
MGY,25.83382797241211,23.55279483795166,25.095643882751464,24.690769367218017,92.30779322206156,0.23546809417289102,0.3829477269278907,OVERBOUGHT
CAT,379.3897399902344,359.6826477050781,375.6693603515625,352.7447717285156,65.7499587266575,0.24786598189850306,0.40764192090293117,BULL
COST,938.2938232421875,929.1421051025391,942.5160217285156,858.2671005249024,44.99262672587174,0.17802579009963512,0.38660080353002657,RANGE
PPG,117.1444091796875,114.98594665527344,118.50993316650391,122.90533863067627,47.39610345115633,0.20414652631423463,-0.1420832650733196,RANGE
KMB,122.21631622314453,123.89891891479492,126.75036499023437,129.5477568435669,31.379954338262735,0.15577433977755956,0.06934694694678667,BEAR
ALB,95.50822448730469,87.93339805603027,96.48554519653321,98.65660804748535,66.5739015091543,0.4381081782671727,-0.17975766708424257,TRANSITIONAL
